8143 26683
4706 6815 938
1313 1799 -707
969 4308 -81
6542 5225 467
1048 6713 -638
772 395 -522
6394 5343 124
7297 2186 216
7889 5304 -28
5108 469 45
5008 108 999
3053 7573 -501
1309 1456 676
6057 949 -582
1175 7666 937
1180 1294 783
7158 1234 210
5222 7163 787
125 110 -968
405 4662 511
2563 7258 648
2271 2342 -830
531 4991 469
5499 7966 -508
419 6783 141
4342 3197 -635
3795 6765 769
2535 514 881
87 2254 -14
449 6238 -97
593 6691 525
6158 1406 677
4070 6419 -864
7723 7534 969
1901 4096 76
509 3492 422
591 4242 -100
5344 1907 757
5600 1353 -277
134 5249 -39
2237 3335 -515
4282 7238 736
5613 8055 137
4674 6126 853
4295 7591 -791
1944 439 386
2414 6059 -623
342 4304 -148
5704 6724 -212
7109 3112 19
5672 4481 793
6930 6415 -473
6 1231 762
15 5454 869
5164 5510 699
935 299 -699
2081 6706 554
6494 4981 -24
521 1462 -9
5234 4940 537
2607 1075 -104
5657 2311 273
4454 5414 102
298 4670 -423
5314 2766 -786
1008 6738 -31
6408 6133 155
5641 4487 471
2564 2423 -6
3102 3556 588
3651 5476 266
7929 7068 -585
3588 6395 -615
6783 4616 -66
5726 7565 29
3595 1222 -826
6747 691 -818
2891 6654 -345
7329 6061 -790
3621 3257 -588
1524 6848 484
749 5870 261
978 4833 -547
5195 5142 -304
330 4054 -19
4944 7293 -275
2557 3468 533
5564 1830 -733
5173 1683 -181
4337 2974 861
1852 4454 -882
392 6786 -188
1070 2187 100
6913 4770 -521
1476 4298 -405
3796 1903 611
1613 4333 820
4656 4286 -945
6554 3868 -10
7375 1282 -192
1325 728 -776
5166 2332 -21
8111 5491 -722
3511 4991 294
5826 1777 -897
2632 3809 -23
6402 554 -540
1745 3154 498
6959 1916 -441
1964 6938 435
8118 4006 313
4681 1893 -107
4101 6419 -816
213 5445 -96
322 6605 721
1273 4031 893
6702 6968 324
5108 1116 -676
5654 7989 -121
3323 5004 372
3577 5266 -853
1587 4739 -892
635 5570 -1
6191 5029 468
2225 5048 549
6447 4735 -679
2980 6393 -829
2749 8137 963
1725 2874 -586
298 5762 170
3481 2534 -175
5936 5192 -825
6665 3785 742
1644 3753 175
6904 2629 -127
765 7313 577
7628 1204 -402
1058 5062 -472
4443 2702 978
5396 1676 695
2844 7142 504
805 20 -579
6428 1221 77
377 7529 -126
6534 885 -136
4541 7133 905
1491 2326 -273
3698 6889 680
21 3863 561
3580 7720 -72
441 127 158
3412 3531 -579
3906 1096 -189
2980 5435 794
772 2946 4
119 4428 -353
1995 6437 -695
2325 8006 201
2080 1493 -540
6509 4902 -883
1465 6997 -35
4188 6904 -376
3221 1543 39
2960 1047 21
4316 7098 162
4266 727 110
7664 88 -543
2407 5099 669
5462 4239 918
536 220 -793
6225 7877 570
1670 6912 -564
205 7217 -475
1221 5732 -609
1444 784 103
5095 6129 -711
4620 1402 -731
5199 7979 -792
6959 1221 -212
3093 3269 -666
1341 2180 277
5506 5842 893
3455 7015 140
959 8139 141
7058 5231 -251
4148 6001 430
4534 7408 913
7150 2445 842
6576 4901 -306
6404 1834 -269
6746 4828 -776
4948 3052 -724
6146 306 -123
589 959 46
3580 5930 -679
2839 211 -230
5786 7178 -774
6476 7197 -673
6195 3236 127
6719 2120 -75
7708 3649 -87
6736 6013 -841
4673 1764 72
1274 7166 -863
3487 7086 -524
3856 7615 -235
1128 2535 814
2815 1258 -761
5360 148 -692
6731 5284 -385
4791 3019 787
3435 4893 -162
938 870 783
5358 6034 33
4083 5817 -654
5343 7527 461
675 7109 146
2741 4677 181
6834 7574 453
3759 2981 -164
6706 2325 -459
5926 5168 -686
3898 3596 683
7069 6793 -661
6021 1039 854
942 7604 -653
2984 6192 -56
6687 3754 569
7481 6964 -24
4414 1995 440
4054 5607 -837
5690 5818 386
3812 3006 467
3781 5544 -746
4107 1942 -185
2505 4553 799
8032 2748 -598
1881 4788 730
7223 5526 203
5554 3792 -234
6675 6901 798
8007 2863 -316
116 6566 -301
2941 578 -788
4552 2678 121
3558 4235 306
7587 6374 -17
6627 6287 557
7226 3703 -725
1645 3040 -893
8123 4808 -574
991 4716 -663
2558 409 675
5689 153 -649
6397 2623 955
2389 6944 -257
7981 1702 -83
6578 7946 -673
7138 6157 -635
1475 5968 671
327 1359 764
4251 333 -614
4261 7269 -613
6153 7205 -888
1510 2656 212
258 2136 -373
6535 6906 -265
261 8024 -235
1020 3597 -325
5030 7668 -705
79 973 -767
5183 5000 418
1876 1559 -807
7368 1717 813
1849 1592 752
2081 4158 332
1282 244 -654
948 3299 -118
936 6038 -998
2147 7657 -166
8118 5594 308
4304 6798 -523
6485 4265 295
7210 4839 891
6032 2277 -80
1759 1367 -798
5413 3486 -857
3126 1756 434
2491 1684 344
5439 4548 915
8124 7567 824
7322 2487 -415
2024 2981 -921
5102 5810 -384
7506 1039 -535
7500 5253 493
1899 6136 584
1501 3949 -799
4749 1571 446
3433 5130 -319
861 6741 -791
5033 4512 821
6293 6506 754
7744 4391 -563
3335 1081 -117
7510 2243 663
4645 6846 -84
6294 6813 -74
2142 3207 760
3747 6295 81
3368 6281 -449
6429 3505 898
1749 6331 -979
3132 5726 554
3474 6941 683
2043 1472 230
3451 1506 -13
3986 1300 -209
5885 3813 843
3457 5234 -385
6840 5258 557
831 1580 535
6127 3409 501
4636 4261 437
8017 5495 201
5394 3553 -935
3985 7892 -558
1194 4311 -836
6719 899 -756
6042 7584 266
4191 5510 -17
6438 5452 -649
541 3238 75
7591 1424 -899
7006 7986 -764
1121 6884 -965
726 1021 -170
4503 1383 291
4749 3336 -816
4216 7718 -729
746 2049 177
6875 4796 -734
4641 6919 -863
4050 3527 428
5978 4769 -488
3453 1933 930
2212 6789 -853
6383 7921 186
1834 8033 -296
7393 4468 568
2327 2957 930
1900 4911 -56
6791 5224 -776
631 4393 -662
3914 7147 -956
1599 7331 -966
3451 2595 -220
5848 4402 705
2731 6511 -906
5425 5261 302
6188 5778 -481
3529 2682 -292
1737 2331 -706
3081 6869 -997
3019 597 -56
6970 5472 872
3390 5192 418
4014 4472 -914
3490 7664 215
6241 2911 523
6092 485 -866
3794 6226 -782
2113 1377 142
2281 7207 614
7054 2185 -62
4531 7520 77
1501 5698 901
3341 5211 848
4843 2358 -77
7469 6818 183
93 3536 551
4292 3938 -462
5381 5616 -548
555 5834 -775
1849 6273 652
6284 4760 -136
3653 1874 301
311 6233 868
1444 5468 678
4401 494 -535
4960 6813 -129
14 7241 319
3803 2558 -622
693 4660 680
4394 1406 610
1580 6648 300
1427 7647 -974
4565 1805 -950
5326 3035 -592
7613 7646 400
260 5940 -391
6911 64 -810
4018 2009 901
116 2511 720
6467 7815 -970
4839 3424 -851
5028 6160 811
6382 3295 -482
1315 5272 -193
552 7908 -977
2870 260 939
5393 6556 -156
7464 4117 94
7566 6522 582
4723 4692 299
3375 7822 -637
411 4621 126
3922 5835 321
7178 7768 448
6728 1210 -834
5241 7978 966
6564 1502 -395
4291 851 -658
7867 4443 -554
6284 7449 -111
770 6212 417
4631 1502 -426
2870 4837 -82
2385 6881 920
1243 3499 -758
3341 1572 -168
4956 3588 704
4378 4893 601
2742 7445 -486
7136 5602 -375
11 7764 845
8004 2388 -240
5337 5961 -337
4308 5327 136
1784 786 164
1431 4070 -218
5814 264 706
5403 792 422
418 8015 188
4176 5045 550
501 4165 949
3343 1659 -723
3907 6604 763
7010 1154 491
3213 7990 351
407 5233 -377
6130 4963 126
5542 2713 -904
6497 7733 995
4133 6985 -903
7319 6259 230
3280 3131 85
1089 4583 599
5753 8104 779
540 2174 858
7417 6753 447
4718 2364 -889
1744 6384 -25
7024 4668 -19
4936 665 67
3139 820 710
6705 1489 55
7288 7855 682
294 2058 362
7531 7962 -673
8128 4090 80
3947 2633 -41
3081 1424 -983
3259 299 -714
197 3731 -885
2431 876 -301
5831 2931 694
7218 2956 109
703 4838 514
4327 2376 715
8115 7159 945
5783 5682 -251
3428 6640 -463
2932 2059 -224
2763 4583 -37
6625 5587 394
31 2973 407
4094 3591 994
2156 1730 -272
7607 4254 -228
5729 3366 -217
2251 5148 -338
4363 4571 -175
3559 4286 -125
4985 2851 215
2213 1111 -375
5758 2777 -754
4944 3334 564
929 7239 -914
7717 2100 159
150 4841 -695
1486 2705 774
2013 4986 645
3780 5726 -348
7387 6190 -762
59 6902 -880
5888 7196 -842
5633 6996 610
6340 2780 928
6841 4418 734
826 2380 855
3619 8117 141
5227 8068 -419
4239 3517 632
5504 2070 -288
5086 1716 -695
1984 1357 -715
5838 547 -421
3326 7857 -939
638 268 -366
7887 1406 -249
7889 2228 972
2872 1987 -581
6576 5258 918
5096 3161 -266
247 1623 -300
1829 3751 957
987 7696 273
7726 745 164
1861 6316 880
4708 6452 -912
7860 1609 -852
4436 3143 -245
4334 4136 -746
16 2763 215
6750 2696 865
5966 3971 125
3551 7614 -888
4131 6188 304
3822 4656 -519
1069 2099 -977
4450 6664 -674
7734 7564 -934
4553 1384 -926
304 5820 -443
4903 3656 901
1155 804 988
4711 5719 -85
2902 1378 660
4443 1103 701
4166 7545 941
1114 6269 -661
1795 4657 447
6968 888 -448
4644 4122 -104
525 6394 -878
1486 4816 -125
6069 3875 577
1448 306 -79
6327 1847 -695
462 1067 -53
7267 1251 -480
2806 7871 175
4024 1064 -978
6405 6603 367
2671 6091 326
5615 1721 -155
983 7791 -695
1654 6197 -602
4085 6132 -442
7462 2588 962
7712 2448 809
7525 2899 184
7478 4610 387
4129 5965 588
1508 19 328
4056 4185 588
5711 7054 -767
5435 5778 -35
6513 3561 -273
3554 4754 -146
682 4471 -385
4199 742 530
5141 3939 -887
8120 2028 394
893 5364 -857
1013 2040 -281
2168 857 -595
3969 672 -726
139 1320 -514
5487 2456 -73
5611 438 -937
4558 5310 87
5606 4661 -883
6439 4694 -421
8009 1519 -449
1583 778 -352
6339 311 612
7970 8102 -699
2505 1966 -500
6076 4221 23
3571 46 -268
7441 6981 907
233 5616 -926
2253 5303 16
4596 6262 -268
1303 981 918
5570 6140 958
2149 2237 -158
1721 3738 -409
3766 2139 -93
814 514 -601
3795 4106 51
5049 2345 302
2778 6750 166
1343 1220 519
5887 6201 -891
4890 2155 624
7844 5763 -58
1266 7865 55
1281 2115 207
4940 3887 672
1297 4029 229
8104 3505 110
7557 5513 -776
1796 6896 -138
6049 6447 847
2800 3093 502
7332 1903 843
2879 3994 -495
2878 2177 -892
6243 6532 -500
6317 7161 -558
5203 3169 613
1579 6105 -329
2084 4921 346
8052 6629 -600
7209 6370 912
7753 1236 -619
2176 5600 -604
2265 730 -217
7255 818 -216
1720 151 923
2116 653 -138
6721 2992 -592
7961 2238 -706
8123 965 -674
837 7650 -164
709 6118 175
7592 4601 835
4104 4806 -308
1252 2532 -769
5478 7462 837
1366 4809 -945
3584 6177 634
7757 5299 866
5955 7283 669
7709 1083 -476
7510 2228 83
1583 5132 820
936 3347 122
279 6015 883
5102 5441 -622
6877 7621 548
4937 1291 811
6139 4832 -380
7992 4418 817
1486 7885 -189
87 2928 -117
2221 1075 792
4594 4609 92
4138 4964 -639
5105 940 936
3862 7624 347
6985 3333 324
1532 750 114
5013 6815 -99
2705 2139 862
6823 7719 -545
6558 4203 664
2739 6581 909
6041 2478 797
2518 1127 -319
2995 7259 765
6533 4601 90
7858 4184 -978
1888 4173 702
5321 4368 -598
5409 173 -749
2081 5604 135
5874 1997 -654
7627 4919 107
3826 7625 846
1937 6763 41
5802 5708 -78
5470 5874 161
2744 5929 -692
5946 5600 765
2442 3327 -571
6319 5497 -94
6189 2175 952
1004 6122 497
7549 7471 909
1081 7577 -187
7083 7098 227
3397 644 -270
7839 1977 -737
2184 5462 646
4858 5212 483
2211 17 -334
5878 6776 238
7653 2992 -211
7066 7451 908
6166 181 626
750 3556 372
6454 6992 733
2256 7233 -435
631 71 544
3300 49 -641
5636 4259 919
7774 5108 -976
1070 4282 -436
1784 839 -437
1121 4363 483
5872 4733 -578
289 4481 644
1836 4740 -443
6515 287 980
1008 2782 978
7021 2123 600
4207 6532 -446
153 6634 888
2402 2222 408
7591 2344 -159
7924 73 -992
6577 4252 -585
3673 675 -494
540 6139 -979
4119 4343 -142
6283 2463 455
3095 6529 -517
5794 3235 665
7943 6507 100
147 2983 993
1005 650 872
6230 5743 285
2876 4232 987
982 1083 -759
1550 33 -206
3823 3684 -532
7606 7555 -9
7723 5998 -549
7082 315 382
5839 6035 681
5670 1349 355
2172 4221 -933
2720 4171 -96
7585 5282 652
2921 4768 9
6262 4529 -120
5076 2588 -576
2489 7126 201
4122 8105 536
111 1696 -447
3114 1623 134
2891 4069 -593
1060 1864 -40
6598 5831 89
6840 3674 824
2161 4863 -248
301 1293 -95
1122 6951 -487
788 2512 795
3892 3241 -648
5392 888 -204
5127 250 817
907 2195 -774
4340 6053 -62
5936 2941 989
7277 5474 347
6668 4404 -929
2320 5221 -357
4844 2284 972
5062 7101 32
6235 5405 464
17 4058 868
1717 7551 -508
4001 5295 -606
334 7160 96
886 1341 92
4740 2984 762
7830 5845 -673
4237 670 -88
70 3400 -747
371 2326 -479
8113 1552 452
3980 1474 -50
6208 7586 -381
2047 1072 665
369 6650 331
6329 2823 -220
1079 6983 997
4002 6855 -469
3435 4129 -102
4636 4783 748
1261 4835 -591
7191 4642 559
939 5181 -265
4176 3420 -739
2843 5822 128
3054 4851 -629
5304 311 -914
371 6623 -613
3779 2506 874
5111 6038 -433
565 2246 -381
6971 7589 -346
1861 649 143
5365 6971 -145
4892 4139 588
3432 4550 -219
6370 1922 652
5606 3805 751
3672 6482 -570
7778 5479 649
5085 4138 733
2393 1650 -873
2898 4651 746
3546 8053 -514
1887 7979 556
992 1424 -90
8123 2593 469
3962 2155 841
6728 6236 -840
5467 4112 934
4201 7668 828
3429 520 858
245 3112 448
392 3242 548
7967 2348 118
6650 335 -130
7673 6489 -228
3035 1540 84
6967 2348 651
2036 6040 -871
2911 7418 -257
4120 467 969
12 1302 795
4656 7299 560
3716 592 -913
7671 7180 451
3078 3248 -609
3099 647 224
7498 6719 -628
3133 567 -372
4138 4662 -88
1533 3752 -952
1755 4968 879
4306 3181 -204
1777 4789 -634
7093 2039 -113
6942 6033 -715
5005 7357 50
6534 3631 318
7948 932 -349
2111 1641 72
7036 5569 582
3496 1211 -468
6872 1486 600
6261 1477 908
7321 3420 332
4509 5103 -239
4078 2977 -674
3813 3220 872
6369 7184 981
1700 7431 -135
3234 3488 873
4186 1820 642
1584 2275 578
7193 2240 566
8004 3878 -807
7899 5981 250
5169 6240 528
4321 4824 -273
3084 7574 -565
6010 5201 104
1219 6391 -499
4273 3457 -867
6381 8029 -870
3618 4416 190
2326 7072 724
956 2179 -294
6618 577 -737
2781 2708 413
3177 2295 -515
6721 5091 -334
6884 2277 -77
143 517 40
5274 5220 -803
5947 6999 -869
6717 6985 757
2890 7903 -923
6498 1962 -25
4204 1249 405
622 4020 554
1312 3810 -204
3817 7747 -811
1111 4144 963
5457 6406 202
1499 5427 852
2402 5569 -811
66 4970 -271
7684 384 -241
1731 329 644
3683 7164 917
5064 7408 901
4001 4864 -107
7319 8100 520
2696 898 -727
2777 6446 760
2060 5506 -473
564 4502 -914
7092 1035 -516
1267 6127 356
7456 7519 993
2728 5663 677
1452 7358 -827
4312 2424 -995
4341 278 -892
629 3949 -717
5032 5299 765
4156 6235 717
1509 3369 -854
3808 788 -89
1245 1830 987
7415 2385 -669
2845 6574 331
356 7192 652
3055 2399 523
4021 8089 970
6209 4341 -651
6692 1037 -971
5019 2341 -817
2309 667 791
1556 1893 -342
7914 4346 260
7638 3375 58
7809 733 -410
1450 5019 -972
2825 399 226
3440 4769 612
5392 3088 -307
315 7524 -402
2251 2551 -460
5785 6856 127
6055 933 -485
3805 6940 -835
1959 2370 992
3891 1933 -68
1783 3660 -616
5184 6785 -500
4419 7277 19
783 391 -902
3081 7001 807
3668 5941 -321
3288 6272 -227
8074 5707 553
6029 1087 -878
4973 6459 -891
2604 4510 661
7480 2712 -286
3245 1237 -443
4936 3126 -193
371 1491 -158
3777 3526 -371
3928 3638 854
2838 689 -835
1121 4695 -799
4238 512 -503
3620 5006 -163
6200 1723 801
2079 6259 -686
2854 5215 -187
3752 33 196
645 6214 73
2839 2581 97
5588 5182 727
7010 5688 -88
38 4565 -468
7710 4085 -767
3565 6202 615
3561 5424 751
4038 6163 58
2252 4664 3
451 235 -603
3209 5315 -320
422 1413 412
7503 6744 475
5512 7980 -947
3236 5726 303
1246 7716 712
5816 6649 410
6737 3004 -987
3055 4019 42
748 2757 -306
2639 6261 -259
4084 4784 -710
5470 2812 131
6002 4476 55
4579 6839 -529
6825 5082 -842
817 5106 631
2069 3527 749
6273 1612 -442
6570 7057 -628
7662 522 744
1512 2387 137
2599 5403 -563
3193 4015 -539
3954 7126 756
5916 1236 -42
6076 3597 303
4907 3630 459
102 3213 925
118 4087 940
8070 4536 -862
5729 5855 -322
1336 6577 66
1567 3849 50
107 7387 736
6299 4305 -754
2979 3456 495
7401 1668 356
7072 2745 186
312 1946 -384
5907 3001 -592
6523 7606 -917
1123 6411 904
3370 5171 -174
5072 769 -22
644 6580 529
5927 6453 123
5042 1339 -167
3374 5312 411
3821 1670 -186
6204 3312 -575
5539 2083 -708
1129 1060 -607
2199 891 585
4327 1791 -586
5938 7521 562
6722 2992 -637
5003 2442 251
1754 5691 665
555 1737 -353
4526 3620 -574
1712 4579 -142
8050 6448 653
5165 595 -146
6781 4750 -886
2353 2895 971
7255 2251 -804
4922 340 86
3312 6802 -192
4905 7793 -191
1999 3658 707
1603 4547 -346
433 7079 820
5911 8059 -3
3145 838 717
3088 7317 -174
5583 7913 -27
6429 4207 -993
7614 5316 850
8064 7395 -250
3376 5781 -305
7515 2394 264
2095 183 313
3533 5884 -272
4151 7040 -250
3564 844 370
5986 4565 878
5271 3853 591
2565 5592 -282
2213 2509 582
2661 1745 -7
5988 4695 278
1029 3283 -838
1438 7961 346
2569 5646 735
6736 4843 -134
3474 6657 -717
5240 6154 92
6167 1765 -479
6700 7256 -713
1810 948 878
1555 1219 -364
2410 5412 -7
1359 650 -274
3720 1496 784
6754 1340 681
3506 6107 -12
2609 1780 -133
275 3416 -350
5421 7499 -479
6356 5048 -590
5307 1065 460
1166 4543 -458
4383 6281 -607
3109 3560 -898
518 7432 -435
7918 7966 259
3927 4677 -278
2715 7517 251
2188 3121 -635
4925 5151 -470
1761 4284 906
6966 8007 -157
2838 4890 132
6718 1960 512
4516 6151 -318
4499 1191 -922
3029 4736 -745
1313 2841 -818
3369 3943 -354
7728 5034 937
6878 7142 497
4776 4429 -741
7778 3504 -587
2586 5473 -879
743 477 -970
6331 602 -786
2642 6410 288
6990 2250 512
3559 6978 -799
7153 2204 491
7361 6244 -661
7537 3314 7
5061 2281 -124
6235 2037 508
2406 2902 -194
5481 4043 677
3225 5514 -711
2104 1775 -879
3021 6748 166
3117 1102 -277
2075 1889 814
5608 1977 -684
4177 3911 -47
7268 3014 816
5001 4896 586
6338 3262 448
4705 2244 104
4157 3791 -346
3162 2071 640
5728 5148 596
6431 452 -161
4287 3152 56
425 4403 428
732 1720 345
7819 7997 -884
984 4715 716
3894 7355 -28
2580 6186 -172
2217 1007 -827
7814 3300 8
3089 2600 963
7195 7088 -560
1125 2604 -755
5779 5519 -985
1541 5096 551
1772 7458 77
1136 2242 542
3133 6212 220
2232 3278 -299
87 3873 162
5435 1653 460
5768 1191 279
3377 2859 320
5875 3917 256
7005 3692 -593
5106 5820 -923
4384 5411 -271
7498 8021 -638
6405 2979 4
6496 4053 562
3578 5697 483
1063 5272 -498
1140 81 283
6696 6154 -51
3862 3354 -682
2129 2548 884
85 2199 -528
7742 5019 -645
7212 2358 441
5032 2538 154
7399 28 -303
1705 1252 342
7185 384 20
4900 208 -449
3937 6782 169
3453 2594 277
6927 7754 967
5595 2791 -291
3100 2180 -277
1960 388 559
3269 3893 530
2313 6164 -20
4938 3793 -398
905 5243 -84
4996 1617 0
6268 4073 -92
87 4713 806
4278 2843 584
7202 1203 716
3189 3124 990
770 6980 225
7844 6016 -813
174 6068 347
5825 6500 -309
6539 3599 -161
3490 2689 -554
1744 6243 277
6931 2732 402
3425 3629 799
448 5304 -450
1172 7386 565
4517 136 993
4896 5831 299
377 7544 745
1562 725 -913
1662 5039 -798
5430 7730 571
7695 3243 791
4645 1365 -137
8033 5489 -414
8025 6276 966
7774 421 211
6823 1161 793
3129 1324 -95
4488 5497 814
2825 4652 -932
4788 6512 -69
4110 6381 267
6514 781 -475
3288 2839 -27
2176 7049 454
4769 4326 945
4813 7705 -228
7026 4236 -718
3008 1762 531
3205 5650 -171
4721 8108 781
3260 1594 743
5209 2447 310
2374 3341 486
5009 6514 527
3101 2919 -529
4183 5957 53
1998 7932 546
6156 8000 -710
541 4862 835
2196 4785 809
5970 4079 183
2865 4121 521
6072 2530 396
3866 2375 -338
5466 86 46
8042 3237 945
7879 2210 -132
1179 2539 -481
5461 744 63
8130 6336 -763
4538 626 -825
3180 3471 -309
7552 554 191
5947 5528 19
148 5538 -685
3531 284 -393
6726 224 -458
4376 7221 -992
4701 7987 -368
1346 874 164
3160 4435 790
2851 4483 -904
581 7601 266
2856 2587 -521
1262 7167 -500
4297 7586 999
2959 4677 177
5255 4001 -753
7273 1941 878
1593 6097 296
1967 2998 -715
7055 3202 -600
253 7990 944
8056 1911 -851
7233 551 569
359 6614 239
5035 774 -523
2559 5461 -337
4591 1602 -671
6466 7578 -186
3968 5869 925
1205 6804 -674
7083 5386 -727
4886 726 -343
4652 1347 -2
2721 1695 989
6363 4262 -558
146 2695 -981
2740 2833 268
2836 6343 -768
4186 2789 -676
548 3690 -175
6102 1372 -252
186 63 -74
7840 6192 600
5109 3873 -424
4902 1344 -540
2815 1905 -102
7669 7694 495
4192 3536 -677
5954 6039 -989
8116 5437 829
5797 5992 500
7158 507 182
6168 7464 542
489 6700 -558
459 3024 -245
2273 4735 773
5668 7372 303
503 2303 -893
7150 6462 882
1752 193 681
7183 6941 -561
898 8039 700
5422 7023 -388
1171 1446 -943
5505 3615 429
7125 3822 498
477 4075 -782
3351 4847 812
3504 2108 423
6841 5807 139
7516 1037 -434
5824 2437 -656
5719 5583 -14
4891 6885 760
7497 3142 818
1807 2094 -525
6160 444 -109
2114 1912 516
652 947 -171
158 3701 -268
1270 5981 -717
1741 1426 685
7200 6565 -29
4047 7593 -531
1144 6158 -807
7850 4782 -228
3883 2222 -334
4860 5860 -549
2603 4903 608
6774 773 -198
5136 7867 64
4973 3960 581
7374 5294 529
6305 1679 -844
1464 5176 401
2801 5524 116
2375 3776 -368
4671 7569 -812
7152 2568 -694
5959 2218 -135
6752 8086 -833
6846 8004 652
3941 5881 -754
2426 5695 -779
5296 1049 4
3623 2174 101
6421 4389 -539
3112 415 -203
5839 637 357
6436 1691 -85
518 3859 444
4661 4558 152
5784 6363 -437
7262 7233 951
2371 1603 635
6716 4422 742
3789 7331 -565
4014 1240 -294
4089 974 900
3405 2126 -730
2668 1305 -192
7890 1990 773
697 6044 -958
4386 3555 38
7252 1577 -595
7900 296 -101
5231 3335 316
6501 6848 -465
7786 4374 -214
4766 5396 -113
1618 3226 -740
2011 572 116
6845 51 -281
7228 1195 702
4159 3362 -230
5383 6569 -458
7180 3462 -135
5132 7143 220
7620 2940 -859
6285 4782 791
3918 5355 -471
6984 871 670
6184 1424 992
5658 3886 -16
2218 3196 -665
2537 5116 -696
4579 7859 518
7277 450 -368
1326 5135 943
2335 4588 -651
2545 477 997
1364 3484 210
524 34 485
6468 352 661
5404 6189 -117
4147 6739 673
7413 2695 763
6624 413 -474
5155 5776 -407
3597 5643 181
4257 3364 208
3928 6498 414
7842 8126 811
3432 6481 -5
7798 1399 -142
2229 5786 -24
4687 4301 374
2965 4659 175
6962 46 -539
4769 597 671
6945 1478 -288
217 4551 409
7933 2925 922
1743 1699 54
5041 2050 887
2075 2115 -876
1077 1689 -362
1604 2257 -410
274 5159 -814
4549 3962 463
4808 3236 489
4353 5536 611
6297 3591 610
6720 1497 -698
911 126 -329
5602 1616 372
1540 4864 -237
2973 3501 662
3218 4518 -213
751 1580 145
3537 4299 416
6960 3619 248
1735 4071 -375
4506 2450 287
1740 7433 -658
3044 1639 -384
4374 2594 551
1433 1689 -548
1560 2291 248
5136 5552 723
3930 5044 -45
5902 2083 698
1511 4556 -425
1340 1263 -548
612 2094 835
1909 5089 -678
4890 7740 -428
2897 2880 77
3839 6038 -532
3391 4167 -990
459 165 -49
326 3310 -654
2086 379 394
19 4534 -146
2319 8128 -953
7739 6904 -883
4059 5628 -480
1266 408 -48
1257 3536 638
3453 7968 -746
7127 7758 927
7977 3102 -8
1436 7321 -577
1745 2786 602
6379 5167 -750
935 3053 145
5571 3585 -957
5374 2241 -508
2274 2087 101
247 2998 -537
5485 4212 -769
6918 7181 -404
3426 7181 364
3645 4820 656
7157 4470 -814
6151 5700 -696
1112 6507 877
6473 1153 -17
6601 3344 -242
4675 1677 88
5138 5214 -569
4458 6471 -318
3476 7814 111
6486 779 -699
1785 60 724
3354 306 171
2404 2267 -212
5447 7800 -308
4425 4000 4
6625 7506 -836
1955 2314 193
5650 5471 -352
770 1557 366
1036 4000 -542
5100 6914 -702
3540 1823 23
4751 2155 -764
750 6063 187
969 3515 -730
3835 7597 -485
3840 564 793
4436 363 -66
3671 1966 -611
3691 1731 431
3963 6978 -615
3794 7851 -491
1746 7677 264
3044 967 985
3016 584 -441
7515 5550 -132
2798 279 -807
7398 3914 -713
4026 3344 584
1266 2886 9
4681 5363 -18
1932 862 -316
6084 6250 673
2920 1793 -413
1887 2623 -158
6327 1677 -662
4007 4324 -367
2585 5660 498
5782 5091 -126
3573 6366 -457
4371 5782 336
1379 3307 -5
1758 5491 -48
1899 1405 356
740 5267 -205
4274 7645 -850
7370 1061 443
8000 7780 545
713 4105 -63
6224 5371 863
5987 7637 188
692 5132 -445
6796 7191 -449
2764 7602 420
3405 6188 -167
6311 3283 -713
5997 6723 -978
3766 7001 -42
2128 3102 -487
7479 5276 485
245 6065 953
359 4741 -799
7095 5440 976
1523 4175 834
6143 797 -806
1651 5442 699
8056 3011 -644
652 2903 97
4796 7411 805
2938 906 -292
2551 2428 -385
7557 3351 443
2715 1314 -129
3071 3281 -270
6502 3221 -962
552 7703 -328
6604 964 -536
5219 4311 499
6768 7779 764
513 5443 -916
665 8095 75
7503 4790 894
4094 2306 958
2051 6950 -709
4931 7085 -535
6923 3972 -491
14 5737 650
6530 595 602
4298 2042 -640
5022 7698 573
2486 7477 715
6629 7643 657
279 6175 665
1499 2230 100
3662 796 -90
7717 7864 284
3260 7502 -81
5835 3940 -867
5946 8072 -841
5859 3203 -242
3532 4508 562
5644 3031 -113
5915 6878 164
354 2284 914
344 1845 99
6513 637 -972
5027 7061 -601
1502 4400 -867
7872 4006 -864
2817 7480 47
3163 2673 -876
5770 127 451
7531 1005 -59
3481 2992 -129
6803 797 -289
2110 2227 -891
5269 7298 -681
762 1116 871
2047 1624 -586
3897 1255 370
6505 6845 -288
5229 8132 -897
2185 4666 777
3346 5118 -641
5640 1216 -101
5205 3733 915
4810 4313 -848
4525 4391 532
636 4456 -693
7345 2727 -802
5205 7914 -859
3570 8068 732
4137 2074 -791
6623 6135 480
5915 2051 -223
7748 7958 747
7616 2112 -474
2408 2148 -469
3354 643 181
6667 230 446
4982 3095 -797
5125 21 -372
5753 604 -356
2376 4326 -551
1890 5108 547
4288 5989 211
8073 421 -101
244 2275 -829
7442 1952 306
7633 921 -697
6737 1787 168
2099 7101 -354
3798 1349 -408
1364 499 61
1289 166 -9
2520 2355 -408
5433 3172 112
7808 7884 -157
6183 6172 -68
6163 5101 -598
669 3326 323
3705 3689 -617
1658 3596 968
612 7200 84
941 8129 -377
5557 254 -452
