19
871 1731
255 149 652
600 4 158
482 568 535
217 198 415
621 31 77
518 513 467
206 659 423
427 264 382
242 210 13
336 619 660
363 604 912
550 91 491
814 319 80
235 578 217
586 191 50
313 547 750
549 529 301
520 840 636
488 536 803
819 319 445
97 841 79
685 707 710
742 502 735
763 515 363
684 79 766
468 264 488
190 477 383
405 257 205
152 572 950
168 240 648
812 432 260
28 300 958
719 101 317
543 2 623
90 253 301
568 809 342
667 291 645
581 20 504
460 702 976
618 122 547
185 325 392
392 80 205
20 105 387
845 105 179
311 296 547
340 623 578
675 625 452
157 345 152
513 191 217
124 136 477
508 235 75
722 315 671
787 625 760
309 177 105
68 480 167
842 206 508
558 307 498
579 553 797
32 542 288
831 567 763
819 603 206
488 111 344
410 159 891
680 167 144
168 1 224
840 410 93
517 434 946
327 405 234
172 657 876
716 409 24
569 575 592
598 160 92
375 497 138
729 91 467
239 163 632
565 613 502
152 328 299
543 581 148
804 288 64
55 269 336
218 221 336
469 288 214
630 809 412
47 69 503
169 805 803
602 392 950
603 456 713
339 181 819
278 623 811
292 656 215
71 623 403
747 161 558
157 108 274
773 198 951
421 528 362
117 139 230
348 638 405
526 193 441
568 799 716
554 352 316
282 533 558
421 788 212
339 662 304
253 575 205
371 128 848
629 354 117
738 249 937
43 629 806
311 662 784
380 52 561
455 329 578
101 153 658
326 430 389
616 603 49
779 673 827
544 565 395
835 146 76
493 643 911
430 401 848
697 56 395
789 800 334
87 657 740
123 127 643
192 432 371
544 230 804
130 576 579
598 97 128
590 479 570
33 358 812
125 462 491
811 287 295
533 609 450
779 397 287
557 495 12
510 435 927
121 709 712
419 33 463
783 141 475
132 336 784
443 675 387
636 633 608
217 353 454
797 594 866
235 300 843
234 332 354
456 2 707
126 263 871
113 739 161
692 348 250
842 256 465
536 274 970
342 410 381
127 487 884
77 550 569
745 841 950
128 563 730
272 390 921
529 399 710
166 169 29
443 289 315
508 496 113
268 696 894
266 632 93
747 17 768
95 643 800
174 488 895
79 583 538
736 454 845
547 789 752
606 193 568
541 462 838
209 12 610
9 228 81
234 477 46
590 369 942
435 186 637
735 722 402
731 570 688
481 503 595
385 104 815
133 331 949
260 720 671
497 769 719
203 346 832
637 32 606
88 602 980
371 809 92
560 293 540
48 843 599
372 548 790
81 97 447
410 132 537
218 649 531
435 809 780
586 37 442
519 783 821
283 467 130
206 565 918
734 645 491
408 492 511
589 180 807
177 435 567
408 78 778
43 662 800
756 169 357
236 311 490
314 256 401
442 2 797
496 389 419
495 345 991
846 323 928
236 543 583
387 225 444
5 155 1
138 605 331
721 98 119
697 222 300
206 834 115
285 569 491
683 246 373
813 154 525
767 579 533
272 353 278
229 86 453
734 739 520
220 718 647
128 343 906
666 827 5
515 485 827
729 697 838
521 308 698
778 449 843
224 651 65
305 849 65
199 331 464
308 467 581
122 37 392
80 635 789
218 239 420
560 570 720
661 29 916
653 219 327
574 698 148
680 220 312
226 315 489
721 445 750
672 334 999
401 719 180
440 145 979
818 615 201
406 824 540
183 626 428
8 779 927
794 613 382
724 713 725
46 177 972
433 564 27
823 267 980
129 406 88
736 354 574
376 790 781
435 511 987
371 679 366
219 590 223
213 803 15
585 63 561
485 810 611
561 33 121
236 159 149
725 450 348
406 395 390
145 799 993
812 491 673
544 469 790
144 736 152
641 529 361
323 23 188
499 476 588
526 96 802
432 578 451
199 65 863
454 552 510
431 188 521
508 185 523
636 491 422
549 806 94
27 180 911
376 120 86
30 843 165
102 640 905
143 793 965
631 526 915
470 334 977
754 441 326
172 230 100
476 761 502
749 612 413
389 155 757
543 111 40
740 295 681
191 566 674
848 263 390
316 676 474
394 318 133
346 777 507
847 463 394
658 123 190
751 806 436
488 725 278
436 703 496
512 701 105
400 185 378
256 511 609
498 548 103
420 335 830
763 383 71
427 188 563
293 387 150
720 130 255
417 706 633
572 847 516
443 646 826
635 228 53
341 817 914
26 85 186
145 394 198
591 650 835
827 245 9
560 642 432
593 302 954
215 516 743
849 541 785
769 70 469
393 9 9
653 581 789
449 799 674
703 271 189
262 26 342
279 99 77
423 812 516
724 310 947
713 253 861
766 197 17
140 406 220
575 320 261
846 702 370
95 791 623
431 743 548
701 636 669
799 658 434
377 364 421
420 828 715
672 550 165
156 417 531
328 369 521
793 382 473
17 38 630
393 348 622
266 727 244
436 561 895
647 803 656
770 1 793
702 238 757
257 241 874
396 296 933
446 140 32
438 769 382
126 732 20
685 431 177
414 610 98
452 319 516
749 68 229
226 789 771
90 126 450
777 41 840
415 404 962
177 213 497
467 742 767
312 329 91
267 421 837
810 17 206
556 600 789
574 210 401
833 471 386
604 498 458
207 791 167
808 334 809
55 821 758
547 798 23
702 527 222
725 255 578
666 480 724
396 749 280
230 77 466
142 24 715
384 355 490
795 298 76
372 837 476
727 227 812
616 103 890
562 14 524
570 788 235
293 28 219
111 173 554
72 836 175
81 524 140
24 795 311
100 548 416
452 694 925
338 810 373
446 60 870
159 492 780
230 225 864
112 91 815
429 91 785
157 502 593
651 438 370
741 344 452
686 190 162
370 393 39
8 809 540
241 499 445
719 382 689
104 185 555
838 638 263
660 523 786
534 328 683
278 617 40
673 712 348
159 505 936
227 99 92
158 198 486
360 69 8
538 174 461
724 216 253
256 758 95
282 57 775
380 621 615
109 589 345
380 222 51
213 338 263
795 1 333
404 90 91
440 455 539
754 501 19
162 428 486
447 272 72
838 164 958
90 237 561
259 380 74
359 187 679
80 495 510
280 337 98
93 17 371
163 503 25
408 375 855
819 280 997
842 750 323
338 206 245
260 735 856
200 135 822
707 664 895
236 162 641
663 293 878
545 2 738
597 543 952
579 107 4
79 5 559
218 834 566
435 71 166
18 66 850
612 416 740
529 338 674
668 606 268
139 438 300
198 93 824
583 94 451
576 42 254
9 697 553
436 618 610
726 277 508
6 803 522
748 482 317
55 4 439
89 681 145
689 786 999
834 657 35
76 504 755
602 410 572
318 810 667
693 642 161
159 331 695
344 48 416
706 847 450
808 99 164
807 325 275
386 88 732
395 715 262
819 417 611
532 441 303
804 478 232
16 794 302
103 71 379
44 299 242
648 543 998
383 208 475
666 803 274
562 260 603
452 747 676
53 241 11
330 235 291
632 640 716
761 87 633
264 462 32
498 513 680
675 849 439
828 654 474
312 696 961
591 58 620
274 427 835
85 511 10
765 693 329
824 713 950
142 28 552
59 80 315
756 203 949
115 54 260
330 366 488
300 220 593
344 45 436
375 745 644
414 743 167
202 156 42
496 824 148
591 214 838
276 665 383
608 723 301
269 396 100
431 608 960
755 809 942
564 632 332
186 473 397
790 288 879
193 333 572
579 182 696
780 421 728
221 432 667
728 689 351
742 396 769
623 626 559
702 484 352
468 562 335
298 37 813
749 112 988
162 726 281
114 810 409
815 317 750
635 407 931
492 679 5
435 265 209
747 196 817
373 189 787
384 163 403
453 361 826
381 20 356
697 799 938
277 723 94
58 475 718
277 304 175
553 336 489
730 574 653
142 469 169
646 67 700
131 40 291
171 653 890
470 473 796
338 304 693
86 464 13
310 300 930
650 642 744
17 641 191
55 63 805
87 366 325
58 134 454
346 139 97
124 588 932
480 727 695
184 460 769
94 23 700
392 209 390
268 430 741
843 259 475
842 145 193
55 43 656
440 566 118
356 308 521
779 138 713
621 285 675
87 793 626
638 33 138
430 152 365
833 159 536
196 175 708
389 592 232
335 153 616
98 831 360
619 386 828
835 330 846
744 130 570
151 764 654
395 778 49
669 366 988
453 481 205
177 66 363
131 792 252
497 517 383
244 495 493
573 773 572
526 124 226
456 565 397
505 656 751
23 633 806
464 92 175
643 800 522
807 359 200
518 820 634
413 162 250
564 35 1000
685 792 319
162 609 385
98 628 789
614 121 595
192 374 15
793 588 121
513 391 935
106 271 594
127 818 745
721 711 605
770 445 486
662 116 54
670 735 718
287 51 585
161 726 397
821 477 913
557 464 167
472 516 841
790 145 923
637 502 307
789 794 379
534 25 589
13 237 682
109 407 437
2 722 77
499 504 100
367 276 433
325 109 74
687 308 845
409 377 177
510 512 135
133 260 809
589 214 103
276 43 312
553 278 95
490 22 667
389 519 646
304 276 388
569 304 623
461 182 227
172 679 152
338 619 877
310 185 766
381 644 543
369 731 210
396 522 369
569 729 784
251 515 876
100 262 336
748 639 617
134 153 576
457 840 37
820 592 968
678 584 891
160 113 287
508 782 244
799 200 739
732 846 698
333 225 600
146 42 43
414 622 262
622 72 258
407 137 463
837 17 781
204 419 897
428 601 703
706 516 295
120 86 915
250 301 847
777 565 346
312 266 620
817 576 157
170 549 21
59 588 150
170 780 494
453 311 833
693 222 636
203 86 572
680 281 328
752 697 366
726 104 109
554 528 249
371 837 233
396 424 540
462 275 402
221 55 731
286 199 471
412 823 786
88 478 596
350 513 814
435 401 891
281 4 103
831 574 936
273 761 969
679 136 651
722 45 388
592 380 999
368 60 621
837 455 71
2 736 667
114 468 498
139 177 845
529 757 322
849 36 174
647 619 82
293 695 650
308 620 789
201 729 807
272 705 311
292 801 224
156 411 667
847 794 146
385 634 39
723 159 979
192 826 212
795 258 488
34 438 871
667 212 34
205 228 940
319 846 243
308 47 710
603 577 850
525 148 800
46 662 14
366 507 460
777 354 183
238 130 197
404 44 632
447 91 246
697 369 998
735 119 655
601 714 436
45 69 920
350 71 667
465 136 742
19 10 84
656 278 728
627 667 70
750 37 930
283 98 554
591 439 477
494 170 870
233 559 253
337 462 788
409 697 978
759 456 688
680 609 188
406 618 177
618 546 115
659 542 770
142 585 389
316 640 169
659 30 971
553 108 581
716 272 806
506 688 144
836 387 5
295 518 487
411 216 83
69 185 229
213 746 90
30 98 677
225 793 752
15 361 787
16 413 779
67 180 857
802 466 367
328 346 155
651 573 943
489 519 478
827 179 150
641 678 110
416 752 462
202 674 520
526 739 46
481 624 159
540 799 888
252 574 400
57 535 267
234 92 614
462 423 89
467 500 575
517 414 363
481 358 324
560 458 984
149 802 708
764 425 920
40 194 816
112 136 703
418 167 861
791 796 380
814 725 50
734 200 514
705 356 924
174 689 133
640 581 727
773 371 799
278 810 204
5 398 850
669 641 578
384 200 805
457 787 662
582 613 926
477 218 895
171 173 113
69 708 131
676 756 753
682 213 804
549 254 476
7 55 562
686 554 425
12 261 253
204 430 336
721 202 884
52 810 268
699 45 55
247 792 906
783 784 791
846 779 306
737 38 292
651 385 128
560 314 506
836 344 287
17 409 497
391 402 482
608 766 387
190 702 709
188 405 221
704 268 63
600 25 837
612 807 490
217 200 312
258 426 404
719 300 450
630 666 142
265 719 121
487 709 866
13 281 614
740 313 250
44 272 646
470 24 835
449 443 147
122 724 2
403 407 468
25 516 928
433 566 920
135 352 6
124 173 679
539 747 13
580 534 226
537 129 9
698 41 551
407 295 894
361 844 373
350 691 195
702 670 949
328 165 555
286 577 447
244 415 574
389 773 120
460 298 130
619 759 780
90 81 276
65 729 36
531 37 345
366 298 284
117 806 786
780 501 296
476 223 942
328 305 176
545 583 319
597 546 340
364 186 130
509 422 54
374 484 598
8 711 164
572 817 328
622 146 574
363 83 833
681 11 599
13 675 190
267 743 897
190 337 648
749 38 19
555 293 552
778 151 740
268 187 519
373 822 298
505 194 679
651 419 173
12 195 985
140 673 692
459 480 7
635 488 690
581 120 398
836 170 482
273 651 481
392 492 337
808 675 979
719 114 825
848 400 666
290 236 277
242 225 654
490 96 82
136 648 947
824 671 223
376 263 366
435 559 416
731 811 997
48 152 813
644 604 912
443 235 877
795 733 562
349 135 890
154 544 654
357 268 541
179 397 16
844 794 779
772 5 341
790 652 953
190 412 382
493 544 813
788 425 28
117 246 659
496 413 640
27 470 880
317 616 867
558 740 451
295 753 895
522 556 750
42 228 274
73 155 502
467 651 790
548 775 703
711 672 376
844 753 183
695 426 660
739 22 844
444 186 276
575 782 355
725 563 927
632 291 723
709 582 111
363 749 439
347 769 691
559 112 842
302 674 366
254 758 75
586 191 837
774 133 364
651 336 191
488 815 827
662 446 719
143 823 546
545 92 343
40 633 707
2 510 264
397 679 923
373 711 380
588 242 475
101 590 79
671 149 497
130 760 48
502 506 82
293 59 524
827 452 184
243 469 770
277 348 613
743 167 829
425 626 787
840 349 362
298 50 759
788 403 44
90 790 766
265 277 13
65 15 910
424 25 986
461 307 516
201 740 213
705 680 957
270 742 404
480 769 817
296 670 183
576 158 935
834 753 539
158 524 92
288 24 786
214 178 700
306 9 326
653 229 167
479 673 507
300 66 697
464 801 650
89 596 805
470 693 519
91 216 791
801 490 876
800 614 142
446 39 668
216 356 856
483 206 986
386 177 748
395 442 103
22 676 263
299 569 491
571 382 404
481 836 304
377 286 368
177 36 200
39 267 785
780 640 882
85 777 81
822 313 88
77 528 545
132 389 251
231 833 697
297 70 516
387 291 971
371 476 276
24 795 229
667 716 141
216 46 291
584 192 170
240 174 233
834 618 201
825 327 36
796 27 131
549 717 853
486 334 194
644 430 296
803 258 877
421 790 128
651 143 191
207 250 376
673 75 513
101 817 465
231 577 914
260 658 938
427 125 970
575 726 575
76 367 217
443 99 716
465 822 30
517 688 433
238 121 687
649 244 485
234 120 178
710 157 733
188 260 745
671 105 474
817 524 939
68 675 317
760 847 994
727 776 943
417 827 389
374 313 144
713 362 776
116 774 571
47 252 444
659 339 74
72 597 822
397 603 195
842 267 51
788 238 332
434 226 3
468 222 803
425 83 146
777 5 53
771 664 212
669 436 198
387 350 534
595 356 587
44 240 416
369 821 19
274 494 314
214 536 381
713 486 887
130 432 291
381 630 693
278 761 713
431 360 261
301 57 107
693 653 913
135 800 339
259 329 401
263 58 612
71 164 578
794 828 710
413 469 500
735 155 937
570 548 787
204 742 281
177 122 791
300 678 278
821 100 910
384 134 270
194 104 563
756 686 768
676 57 12
105 759 681
190 201 558
817 657 642
588 30 177
85 525 558
626 32 419
828 353 125
714 428 422
619 133 237
363 300 911
45 308 687
482 67 397
317 510 307
542 404 948
243 667 134
647 273 390
641 28 260
460 731 712
632 451 388
369 44 194
245 333 769
634 416 837
573 544 139
182 311 868
244 52 370
127 22 87
262 755 947
585 553 240
703 775 309
217 319 546
42 724 98
60 796 958
203 530 423
245 19 858
365 428 357
358 704 263
376 301 641
250 620 714
200 202 807
156 687 852
115 529 267
42 313 444
297 706 181
144 280 758
120 623 886
184 575 387
175 23 581
553 591 942
24 18 679
450 47 749
664 407 530
366 780 630
399 278 476
71 491 16
742 245 65
83 619 814
146 418 869
398 805 522
694 586 680
131 823 811
640 304 791
247 506 271
761 4 229
146 437 912
653 439 433
330 169 147
622 727 207
110 788 743
531 795 624
415 104 377
459 262 909
743 246 800
237 70 947
167 779 18
331 849 754
36 100 231
301 330 847
557 576 350
342 6 892
385 510 209
153 560 632
156 688 902
184 672 11
758 263 903
392 288 699
506 648 311
515 273 430
263 726 298
255 314 896
764 649 572
704 463 182
179 372 385
834 64 610
660 773 435
521 577 439
710 506 573
834 243 517
49 104 949
688 592 843
333 14 208
582 397 193
323 234 290
182 731 515
741 263 36
102 461 340
290 690 290
476 794 357
511 114 663
40 307 148
128 370 592
818 388 183
315 335 15
360 563 452
39 256 652
400 648 801
93 566 572
760 68 390
845 169 686
461 649 35
183 65 262
406 365 354
602 692 586
154 662 870
101 473 525
111 799 347
172 745 554
130 704 434
335 753 261
93 413 344
645 5 657
480 849 54
686 516 889
741 723 34
226 383 95
617 837 328
828 75 722
186 4 995
568 577 249
74 478 164
615 590 268
228 187 646
237 406 318
730 488 470
792 360 432
768 848 118
641 452 912
439 559 315
440 15 96
624 720 386
520 811 187
273 103 870
81 789 768
534 42 847
74 671 790
28 818 188
771 315 531
46 682 438
718 213 94
769 778 987
274 314 330
63 539 89
3 677 430
130 301 530
309 367 608
775 846 588
833 757 712
76 496 410
822 371 380
542 522 85
379 4 226
498 296 713
196 508 806
720 453 282
552 572 758
741 421 4
743 465 372
667 508 515
64 276 104
798 387 154
565 504 700
237 422 628
839 2 274
530 616 111
27 753 511
702 139 238
785 533 927
138 230 923
522 477 749
75 843 395
413 683 267
644 621 647
261 326 782
260 762 728
478 647 280
156 117 2
390 545 651
132 52 23
601 563 720
592 586 487
465 256 151
128 171 912
783 66 712
339 719 2
303 221 657
281 392 766
528 411 18
672 831 209
5 639 818
287 847 867
773 532 367
441 792 222
415 525 567
239 515 107
297 159 106
9 538 839
545 444 496
360 665 899
456 601 292
47 761 777
69 194 726
226 353 139
702 411 340
457 258 360
353 568 605
622 233 269
513 168 504
63 258 382
211 217 890
684 137 212
104 327 203
307 321 257
470 567 323
420 273 865
91 290 345
240 835 208
358 347 487
42 383 313
836 508 248
792 485 576
524 757 346
86 435 785
679 685 152
547 811 919
249 694 945
429 55 724
186 685 364
400 477 640
801 319 595
740 676 914
836 107 770
111 119 589
793 182 883
260 838 850
97 351 922
622 724 213
626 716 692
242 488 180
217 262 18
305 612 635
780 285 338
55 803 986
610 602 477
137 663 937
240 100 692
9 740 189
659 487 923
699 814 677
73 309 575
480 76 245
778 531 46
501 575 662
820 24 387
421 693 426
46 244 5
540 287 903
201 564 394
360 142 190
575 383 487
288 786 84
727 123 526
255 650 791
620 845 917
126 574 499
699 156 704
349 280 494
133 465 248
753 472 105
185 105 572
517 677 925
206 514 320
18 523 815
621 180 125
436 14 556
682 723 594
57 366 173
621 721 802
515 326 395
742 522 497
335 376 976
43 781 208
741 299 234
620 300 590
837 190 222
802 704 105
194 318 902
509 317 881
787 115 724
419 347 853
685 402 774
757 377 315
386 7 10
414 271 784
303 16 697
790 458 827
227 148 324
334 351 32
668 637 831
792 475 445
225 292 251
509 701 989
646 396 788
567 437 396
663 724 116
524 274 921
610 298 670
359 102 573
43 112 740
468 183 800
545 562 184
365 834 267
171 391 270
274 410 669
507 177 566
124 442 804
783 827 293
756 426 809
357 740 874
132 299 828
331 659 112
790 811 917
655 15 728
716 202 595
669 645 468
743 140 797
506 196 344
683 47 965
278 138 120
95 636 477
732 442 290
550 432 53
428 282 632
835 511 89
210 228 786
436 229 994
294 745 226
29 561 323
712 26 389
70 666 238
206 95 702
272 143 851
177 46 402
389 723 990
279 632 746
46 111 925
302 610 580
21 832 820
434 680 962
482 483 479
602 749 773
751 271 560
426 184 957
157 582 863
104 737 174
283 589 345
86 512 801
192 514 630
83 840 346
234 688 613
670 524 708
66 336 343
490 794 266
329 817 404
581 468 481
472 402 223
180 429 100
74 318 858
694 600 499
755 163 77
580 714 62
644 256 300
595 749 472
676 667 772
397 785 230
737 686 84
273 86 306
732 105 145
659 181 315
626 260 943
36 768 904
217 392 724
792 5 510
621 645 444
268 45 7
541 458 778
643 674 344
654 525 584
494 575 311
296 323 752
821 33 443
530 108 843
592 15 489
650 525 791
89 201 525
471 604 240
113 446 883
260 406 637
153 426 738
131 403 601
547 14 88
582 847 962
359 635 1000
49 246 880
775 817 672
755 814 920
721 488 476
185 153 211
151 772 298
734 682 685
724 754 989
270 627 451
703 427 791
167 120 951
673 628 362
700 544 763
744 773 718
473 758 272
530 472 402
81 596 648
23 5 232
281 584 951
76 488 852
563 74 618
500 36 495
66 179 614
688 450 614
179 168 314
111 318 245
523 538 246
465 497 715
403 274 941
187 104 939
363 277 729
169 515 80
742 278 398
482 303 591
372 543 305
538 424 623
516 346 255
72 641 959
149 185 252
310 591 956
779 241 606
397 80 635
192 178 369
630 67 734
608 149 974
110 291 672
713 7 580
236 793 247
479 575 867
113 526 123
407 117 33
2 540 453
154 798 284
459 234 258
141 238 855
585 704 570
563 285 844
358 733 826
157 435 674
1 819 194
268 170 894
822 47 883
4 483 74
156 417 479
567 634 156
727 405 246
533 818 120
116 674 795
167 702 202
666 675 192
449 680 753
153 485 655
692 808 499
44 727 748
723 437 369
849 612 654
803 188 491
367 538 570
331 229 774
544 560 85
274 129 480
370 482 920
444 217 764
834 475 34
166 77 237
574 2 668
680 602 611
582 245 186
249 810 196
545 251 492
736 183 257
69 160 781
348 195 921
1 84 219
478 671 579
17 708 792
41 206 183
600 678 988
823 813 458
540 570 283
122 529 859
278 742 368
103 77 477
341 739 163
800 532 303
555 456 191
757 584 830
207 476 838
117 832 965
154 771 475
599 550 618
587 479 405
599 538 753
375 327 580
343 132 232
55 306 582
673 514 437
300 565 373
361 616 310
503 763 687
106 802 763
290 203 992
277 669 48
716 532 777
539 820 704
593 717 715
20 296 7
160 364 57
308 428 170
779 658 554
141 555 50
253 723 317
634 375 685
599 143 443
83 53 514
232 601 535
569 598 271
10 830 334
234 565 423
693 746 784
681 363 381
293 188 787
732 281 339
814 542 951
436 561 956
478 62 208
81 26 687
732 598 281
738 189 931
209 804 66
798 482 521
676 26 678
72 541 846
649 631 420
402 624 855
504 354 233
143 347 139
265 579 746
26 418 351
414 605 413
54 671 443
242 20 20
285 390 988
378 750 847
144 305 677
380 516 34
239 672 45
26 730 100
509 522 727
167 729 922
392 232 905
558 791 344
262 492 260
209 574 914
703 326 800
187 818 666
325 10 399
618 10 367
658 645 675
173 284 498
417 60 776
252 374 378
573 352 913
724 224 821
717 147 838
360 14 443
427 336 874
839 727 387
314 342 113
53 63 182
36 837 349
137 749 303
495 238 153
477 721 712
722 731 290
8 138 909
829 342 72
658 535 68
246 414 405
534 648 168
404 115 833
413 183 153
112 481 663
22 822 25
196 300 400
847 364 626
791 356 538
93 96 189
844 452 989
690 597 232
755 217 867
101 317 513
401 581 114
220 439 206
291 824 657
117 839 88
124 23 804
273 289 431
144 418 436
487 686 649
381 63 38
168 82 174
653 336 384
527 254 323
693 470 247
508 531 882
703 284 978
334 621 419
606 611 843
624 654 720
266 530 767
801 153 226
609 660 95
302 364 912
480 835 991
446 559 980
514 723 78
132 171 649
460 631 22
327 247 282
211 628 887
561 616 885
67 466 663
15 758 419
568 668 161
356 648 179
314 721 571
515 339 200
102 394 495
781 790 349
597 760 465
483 480 626
250 306 746
531 436 746
230 500 521
632 310 615
548 439 871
73 303 689
570 416 676
408 262 184
234 500 3
369 396 388
220 365 384
241 807 364
588 550 672
42 326 899
196 832 546
297 630 979
610 365 676
346 325 59
608 275 868
69 286 709
773 460 990
540 597 417
133 516 115
437 428 215
651 345 533
232 669 727
911 1997
87 677 373
476 632 932
53 322 983
754 509 662
414 227 892
746 133 977
152 757 732
768 326 580
752 561 656
88 615 233
533 619 365
422 770 199
697 225 881
317 763 95
150 70 17
755 622 166
704 444 723
258 740 800
833 224 126
546 219 260
434 594 149
143 493 175
299 672 46
576 29 592
508 319 650
455 666 193
4 904 472
561 135 577
91 409 720
466 101 471
801 812 418
535 440 719
256 430 132
108 348 802
15 135 483
422 789 6
566 519 275
297 389 92
513 371 593
377 778 604
130 691 535
114 110 757
631 186 894
785 806 545
390 790 359
88 225 794
75 699 968
734 269 318
522 159 81
814 332 47
321 619 312
253 5 426
646 573 317
599 355 511
681 114 105
551 169 952
295 585 52
462 238 378
142 85 510
40 37 505
416 385 876
890 225 701
881 89 947
349 771 558
688 650 880
859 580 687
483 329 77
371 317 778
686 462 358
267 421 617
853 908 797
630 221 312
826 565 193
462 115 982
706 653 790
486 91 506
356 753 648
142 860 958
217 891 358
156 563 563
223 777 64
260 730 735
311 681 34
196 633 628
353 387 928
292 585 102
405 2 833
469 34 197
447 876 275
570 176 965
528 661 381
465 362 536
5 676 922
842 838 116
592 568 863
198 483 729
303 623 166
650 258 771
384 766 822
6 637 651
482 394 550
749 307 920
161 506 360
740 333 997
41 270 200
380 829 722
470 437 425
832 353 54
877 223 988
199 281 210
260 633 570
230 782 667
493 626 296
695 547 767
582 615 284
846 117 120
837 867 306
377 126 346
788 172 963
476 92 829
540 45 471
565 277 468
546 558 697
815 335 916
127 155 83
408 183 949
360 558 44
691 391 204
218 423 366
760 846 977
484 30 565
305 342 6
734 574 339
475 409 864
803 515 229
53 788 807
57 591 154
24 626 537
871 332 852
581 99 321
733 284 810
197 792 289
191 30 460
175 40 241
688 859 956
696 512 762
395 248 700
21 806 819
166 285 263
286 808 854
279 124 828
594 221 993
169 447 977
813 647 895
898 242 576
611 867 504
116 548 858
534 911 459
160 132 777
700 658 414
48 497 488
198 758 517
362 711 945
414 19 262
220 119 426
22 404 602
494 118 799
9 45 44
909 537 94
839 100 497
25 875 141
462 546 793
348 600 331
39 288 115
891 126 642
741 551 440
562 279 951
168 693 278
602 367 129
256 758 778
136 99 558
237 570 738
635 324 334
505 135 871
574 797 529
801 608 234
340 237 858
398 339 551
671 326 372
93 603 625
261 288 163
259 155 804
274 462 107
840 403 267
828 236 648
517 352 458
133 397 408
716 265 498
742 811 621
818 728 689
158 642 474
576 114 771
780 454 47
456 324 932
150 34 843
404 818 937
607 534 328
323 56 361
46 135 121
887 719 209
611 187 347
550 243 33
558 697 176
618 574 294
631 220 159
838 683 965
221 725 794
403 467 512
349 600 489
533 495 451
868 544 570
795 817 626
582 800 566
120 462 911
81 670 244
297 552 142
604 579 317
897 286 117
646 910 78
593 482 730
182 598 444
99 92 128
557 556 808
38 234 848
894 576 757
11 336 233
813 350 879
77 320 967
264 833 252
366 435 518
39 373 810
732 365 676
72 750 980
362 480 873
521 848 570
16 173 649
708 27 674
694 886 339
875 829 579
39 602 328
516 93 596
321 304 136
84 493 863
312 582 121
714 778 643
629 356 548
217 147 308
884 193 947
478 856 268
463 683 500
850 521 195
117 24 207
568 898 560
431 680 292
135 378 750
389 615 651
650 180 502
282 629 252
326 713 514
206 631 600
10 168 194
191 903 444
528 187 774
156 145 185
879 77 129
460 600 251
179 566 857
496 789 715
292 79 78
143 671 274
336 737 494
725 470 373
491 74 622
160 263 847
807 443 618
32 485 842
716 824 414
800 815 365
440 371 876
736 198 225
548 826 521
739 94 117
46 173 398
729 818 877
462 424 816
844 838 844
407 877 366
861 344 510
678 10 642
419 903 679
718 364 868
561 243 162
874 389 993
709 636 876
55 90 509
145 741 895
258 350 886
668 782 496
279 679 250
904 71 591
542 513 162
502 614 442
600 683 676
265 267 484
402 411 898
198 153 105
368 544 467
298 264 38
485 245 911
291 794 966
371 116 12
570 673 909
585 318 921
442 893 50
831 152 954
134 640 793
446 650 913
230 407 977
261 616 83
11 487 835
528 819 597
479 469 763
802 146 905
792 903 966
256 656 704
456 86 918
320 125 745
840 207 565
819 813 419
471 52 661
247 361 404
58 307 209
94 749 532
372 885 466
595 853 791
337 135 535
84 812 303
91 25 842
361 376 566
769 44 143
472 510 933
236 17 490
119 762 171
566 425 438
251 740 374
757 109 159
563 744 194
619 602 628
227 330 9
730 284 338
270 797 52
394 283 444
49 381 859
711 628 279
4 506 469
538 359 260
53 691 129
842 757 108
84 281 823
374 723 97
114 518 231
824 562 253
98 15 264
886 852 738
663 568 400
756 23 416
355 315 963
270 22 146
81 729 295
146 581 551
778 570 31
763 607 32
349 523 271
19 160 666
818 548 872
480 246 904
277 129 645
382 49 693
243 14 292
111 194 167
605 280 814
708 726 828
272 433 444
103 764 331
375 748 162
35 775 509
350 302 927
790 568 529
425 222 560
837 161 205
703 465 993
596 572 969
370 261 911
824 723 657
874 774 577
25 21 275
217 649 532
819 802 550
307 398 242
651 734 789
193 136 539
660 445 116
394 313 368
666 589 401
591 228 334
348 128 116
619 103 955
828 407 753
599 101 381
188 110 677
239 610 751
15 466 280
258 302 835
355 137 976
611 430 416
532 472 339
725 286 839
819 454 619
592 147 209
655 386 609
893 455 161
235 114 503
864 689 902
201 354 993
528 154 585
907 75 184
4 257 948
708 662 75
633 549 627
587 833 757
452 309 508
726 693 829
529 830 373
629 867 510
133 200 634
70 380 215
158 507 922
512 686 964
579 257 501
22 641 758
195 599 122
128 224 422
389 61 913
457 595 240
495 792 107
98 215 404
394 485 881
204 544 909
87 83 989
327 102 870
873 277 978
546 531 397
314 815 96
378 719 503
794 107 919
343 782 715
316 689 828
867 143 910
292 637 829
444 330 382
792 678 321
325 122 119
415 641 929
142 653 616
300 398 457
357 894 522
298 339 765
733 212 877
716 138 356
357 870 390
78 417 528
41 312 522
887 743 839
722 717 939
614 855 483
203 800 30
424 477 113
710 429 514
163 102 327
703 12 348
152 509 231
901 31 144
572 291 54
772 911 473
451 387 122
909 704 452
309 207 227
851 817 801
646 816 12
130 283 717
143 829 884
384 244 169
400 584 116
13 12 224
822 689 200
