16
861 941
515 104 772
399 642 -320
440 302 -131
640 214 415
557 519 125
419 659 977
407 583 -370
502 885 576
459 833 -30
812 347 106
431 100 641
873 427 646
701 240 534
164 461 707
749 285 652
752 776 276
703 35 -985
488 147 386
301 628 541
521 842 -490
414 297 223
742 476 89
59 883 361
510 648 83
16 683 404
515 447 -587
623 855 -962
862 681 412
788 744 -897
285 58 -193
78 577 -192
434 114 447
46 56 -88
483 81 709
153 360 821
580 496 186
19 120 -904
201 855 -513
555 407 -633
798 843 -263
222 377 748
643 848 372
149 768 -691
296 25 -278
247 819 -649
554 478 -73
555 497 882
548 837 -420
884 759 964
117 548 143
167 703 -251
545 342 -827
651 504 64
137 480 805
511 579 389
336 778 -261
214 736 -88
563 523 874
331 483 -659
280 101 -346
549 714 -885
789 495 -199
547 369 339
813 690 541
41 804 745
343 836 126
848 249 -156
687 15 -974
560 24 242
71 569 560
701 466 -675
488 678 -192
548 561 -695
655 358 -640
859 205 -646
612 350 -690
26 384 -677
607 702 -929
632 126 273
79 450 -818
846 652 -424
765 237 -280
605 420 931
390 469 -824
592 403 623
464 201 -839
595 45 97
557 298 -587
484 617 -156
884 836 191
709 454 -438
317 318 677
291 620 73
138 271 251
441 763 -883
503 577 195
743 284 566
198 792 8
489 720 -875
153 655 -667
142 134 -353
650 355 204
240 654 38
842 286 179
764 115 757
301 29 252
791 335 -442
192 23 509
371 537 -211
700 566 424
885 38 -417
812 815 -865
26 119 276
695 360 497
104 601 129
596 788 -320
47 742 -445
89 163 839
526 856 749
626 762 -109
472 826 942
367 734 623
507 99 -790
255 390 72
842 420 -423
43 284 687
49 153 -977
448 512 335
49 728 230
162 857 589
823 102 -273
518 606 -838
464 52 938
756 751 805
142 425 -532
286 4 -290
704 100 -942
703 42 154
569 754 -763
640 685 -980
394 875 -349
455 846 -458
227 59 -740
90 639 -86
857 885 -345
181 292 610
38 561 -538
685 8 -193
788 728 474
355 647 -851
859 451 591
214 180 772
229 571 510
826 350 283
506 42 666
115 775 637
208 644 -208
221 881 715
474 471 -390
466 171 779
614 126 45
498 643 -839
318 547 483
848 394 272
118 854 -807
79 306 687
215 856 -412
798 150 733
652 501 364
82 739 -606
601 322 575
203 218 -305
645 582 -894
595 751 -915
173 103 825
492 195 -46
187 68 -400
563 871 780
74 395 -330
676 315 275
426 79 -244
575 581 -947
411 594 -413
759 774 813
185 688 465
501 92 -847
301 842 945
398 591 283
877 173 941
332 807 -983
239 115 84
757 436 -12
139 503 -935
383 559 135
35 457 -837
164 62 266
550 31 -898
18 572 912
474 385 14
868 52 -599
650 140 -92
353 466 618
1 423 -691
142 502 996
489 830 -510
459 761 -646
823 38 -174
512 152 -526
499 382 618
606 852 878
228 798 -565
717 205 -373
671 43 273
754 680 940
530 846 277
189 171 -565
716 175 260
592 779 470
734 586 716
822 98 295
357 603 668
543 476 -307
86 472 -24
312 210 -212
805 576 770
674 575 251
316 271 -832
537 720 -190
73 622 987
208 669 954
59 103 180
758 84 -47
835 402 74
224 38 -558
865 676 -392
403 884 -459
780 852 732
777 155 405
392 866 -762
726 811 183
448 113 -668
260 100 668
732 583 -788
154 196 -863
865 831 -608
52 844 748
145 124 -988
286 773 -218
197 338 -676
630 311 333
587 236 -510
174 654 -80
509 660 337
855 712 -892
17 620 -223
301 613 -859
581 661 -839
751 125 -271
18 390 743
155 628 -340
522 685 -99
479 319 -777
522 440 129
95 666 -44
708 822 400
117 832 -562
730 553 -943
578 680 691
482 828 -375
62 395 732
175 153 -320
335 30 680
505 425 233
703 88 -421
487 851 -477
837 50 -265
455 33 -899
591 108 784
780 608 916
632 37 -132
427 402 -866
870 604 -232
184 352 -154
239 717 -96
476 319 620
882 642 -818
476 472 -835
838 728 -927
844 229 981
55 636 -570
594 207 -622
829 188 -891
234 460 -644
222 635 20
812 582 -479
63 205 -367
227 338 -945
125 196 45
379 244 445
103 814 -156
74 346 -765
440 224 -115
225 766 285
73 718 -525
527 112 -729
361 231 -295
419 67 -432
372 811 -593
342 159 -727
737 432 739
121 401 207
171 452 -240
415 121 -6
388 180 151
875 667 -588
805 733 736
681 381 365
713 318 -55
454 213 765
112 824 -560
828 108 -862
647 383 117
497 367 42
789 235 -453
776 101 915
55 578 -848
491 575 -727
798 105 -103
684 237 234
197 614 -520
128 752 808
48 758 704
373 73 998
370 10 228
575 231 -30
45 406 -272
155 561 225
419 568 -43
764 718 213
59 566 -189
277 329 610
227 211 -264
203 106 750
584 838 -575
158 225 -847
339 714 848
590 647 -887
210 203 -401
258 784 -625
451 19 968
736 757 -708
567 672 -181
815 57 -523
115 646 -587
10 867 -514
718 774 328
660 551 -480
544 149 -426
726 718 -849
627 158 -963
682 392 -468
561 652 -944
580 448 -49
640 685 -458
655 741 593
338 383 709
568 122 933
834 474 992
9 679 -7
615 752 -369
210 99 616
746 294 -499
642 685 402
698 685 304
68 710 -33
642 121 -132
531 654 497
10 403 178
642 4 -156
498 201 979
199 305 610
24 231 -15
631 783 -92
136 612 143
672 737 -69
333 292 -820
317 370 964
872 72 -143
47 228 -926
344 585 -239
668 53 -186
174 625 487
202 295 499
312 870 383
335 597 -985
110 847 467
387 251 292
518 545 399
117 854 -830
619 266 -864
53 570 978
387 422 810
234 100 -190
177 452 -449
877 801 -275
696 703 177
45 402 699
286 221 147
241 334 544
816 656 -807
26 827 773
862 813 992
482 754 362
547 292 -964
370 494 610
305 208 984
664 421 -154
34 9 134
67 48 -481
509 668 183
783 21 -310
839 53 382
549 739 658
186 477 -631
421 596 100
598 237 -334
883 293 342
3 489 -835
760 285 -148
70 141 -271
185 167 150
448 645 -928
605 855 340
728 736 -311
333 319 -718
719 534 -439
644 288 497
131 365 -411
238 460 -477
138 408 -344
369 586 812
480 519 420
775 713 498
131 126 641
773 20 564
558 211 -887
458 632 115
629 735 -350
56 274 605
648 181 199
563 855 157
81 108 797
480 865 -738
224 785 -779
133 40 23
137 100 810
258 133 889
884 84 -513
94 831 -513
633 325 -904
885 240 450
57 826 72
278 425 261
92 106 -929
692 211 -889
782 507 -189
496 65 206
551 324 156
359 847 152
132 808 -741
639 372 -465
23 838 196
511 386 -749
337 527 -465
582 114 929
107 273 799
554 143 759
866 225 -344
208 690 -236
595 248 403
69 718 -550
709 860 250
685 400 169
758 426 -86
819 443 -614
839 443 -76
843 39 -842
797 286 953
432 654 962
33 699 979
26 683 717
246 17 -894
641 342 -45
766 522 931
152 722 346
656 694 -364
332 618 -398
531 71 48
568 164 655
562 354 -44
294 427 1
754 735 -801
669 455 -182
205 757 -992
132 8 -389
271 497 996
282 375 789
675 585 -419
528 795 -316
565 507 -29
764 19 24
716 266 -120
838 61 164
575 291 655
826 442 -859
106 815 -915
231 399 319
732 814 240
182 365 669
559 300 174
626 162 603
757 8 -495
645 723 -979
455 406 -608
76 734 992
241 645 978
599 235 718
729 159 985
437 330 85
123 96 344
269 555 -883
660 292 -114
368 819 -702
414 549 9
720 303 -241
637 827 -920
183 449 -670
115 413 -116
629 392 34
210 371 -400
402 384 968
667 162 -375
458 863 -50
358 70 513
744 675 -299
583 364 -274
694 491 -687
599 765 71
166 533 550
107 470 -587
39 336 645
805 428 -444
804 885 261
7 15 -371
462 23 -107
669 374 345
364 49 -76
316 322 450
359 491 328
675 313 140
118 75 336
447 436 807
643 398 -96
527 5 -104
210 7 -645
816 320 -563
597 82 357
153 383 979
238 109 433
382 737 -970
834 408 -850
144 819 184
178 138 794
13 568 538
552 50 71
5 430 -475
460 569 889
587 55 281
174 431 -46
617 494 105
376 114 60
254 204 414
173 789 408
221 152 9
284 337 -850
382 300 -355
102 342 980
712 410 -564
276 684 -578
395 659 -762
526 176 663
505 146 416
740 441 743
648 654 136
482 561 263
519 398 770
758 269 -703
705 609 -819
390 176 856
306 470 -911
510 50 487
690 846 -364
537 865 -749
804 436 -490
691 13 -420
1 733 -154
723 15 784
701 187 174
359 672 -29
674 833 94
331 363 -387
860 310 -856
105 166 417
332 421 78
37 323 -677
570 98 166
733 387 921
501 721 930
183 1 -613
702 304 -227
570 679 444
408 281 171
754 578 925
197 369 241
659 667 434
597 187 956
808 381 712
217 745 -598
26 773 -429
162 17 -266
485 500 -515
122 240 -509
269 668 505
647 704 462
470 693 663
708 737 436
692 436 -648
822 220 -321
320 664 -983
227 861 621
418 152 364
29 605 -209
346 348 -788
821 815 -949
209 268 213
122 139 -170
548 669 -103
472 178 825
777 81 350
880 216 -14
62 683 625
389 205 89
500 236 -304
644 532 -38
785 374 80
727 618 -971
261 661 -713
753 614 467
188 839 1
824 251 440
718 101 -458
741 497 290
371 65 -278
756 61 354
266 153 956
138 507 -891
263 160 700
61 439 -680
708 772 714
379 624 224
436 348 -522
237 723 -301
553 489 26
59 278 542
499 720 283
861 240 391
813 270 526
190 188 -839
769 119 -572
715 421 674
137 365 355
259 780 -978
868 67 -328
484 585 128
489 343 351
400 34 -961
538 240 717
568 95 -115
735 495 45
375 676 579
335 724 -987
90 544 233
419 471 -973
878 229 920
218 727 139
257 714 -101
589 788 -776
169 455 -95
401 869 746
221 106 970
293 761 72
137 581 -311
364 320 -610
40 18 802
708 132 -503
550 252 -264
430 227 121
68 647 674
262 147 124
350 820 -311
738 822 28
229 768 44
386 869 472
70 202 -592
151 434 -30
262 198 840
688 43 -163
271 7 -921
454 406 -417
540 159 432
777 92 -578
239 670 958
505 397 -223
791 710 393
224 702 -437
19 295 -19
4 864 940
534 294 112
678 665 738
637 717 441
162 715 -794
49 537 -289
493 811 902
736 366 -919
604 870 -936
318 33 92
365 137 483
397 516 -898
2 822 -212
482 154 225
359 854 47
610 108 157
542 473 499
406 410 -708
326 239 -256
508 802 564
16 85 -36
866 838 -391
391 365 634
25 880 -630
414 425 352
141 882 -803
632 856 31
180 657 -241
188 875 -85
276 752 -792
906 860
788 156 -416
39 643 243
734 468 867
292 896 636
281 168 -870
776 220 670
175 652 857
626 777 -96
609 864 -79
325 308 656
300 815 475
306 61 391
355 367 206
892 220 814
68 798 -373
218 515 305
728 557 128
865 875 -955
446 667 918
421 127 431
287 409 -112
884 524 81
66 554 174
34 562 -683
114 734 -499
377 268 814
874 608 -709
502 95 -619
186 313 -26
807 530 920
697 112 326
189 772 161
5 753 354
902 206 -595
43 406 451
809 340 564
276 19 799
512 870 26
136 811 -528
632 604 121
491 801 526
540 597 -972
397 453 826
8 519 -537
292 22 -265
380 830 853
56 134 -752
358 684 167
262 309 -679
64 560 -974
471 509 572
236 539 -825
72 781 -393
495 742 -659
116 410 -677
388 153 785
226 9 -14
145 826 -862
218 693 487
69 400 458
269 873 438
480 795 515
401 242 -457
489 487 -207
529 691 -345
206 354 864
404 43 -719
344 37 471
638 277 327
503 255 584
22 803 374
901 738 -336
293 458 -851
308 846 927
422 837 -870
344 394 32
826 62 473
163 672 273
750 839 28
679 65 390
407 40 921
501 184 -293
811 552 947
72 362 720
427 600 78
545 780 419
703 530 858
61 780 -805
802 54 -548
439 740 496
423 424 658
851 690 -94
494 135 719
537 601 219
340 732 -114
662 819 -952
518 768 -912
399 184 -510
421 860 -826
153 451 257
382 605 583
589 135 -799
113 597 -167
504 578 -383
160 402 878
18 20 -948
589 819 -350
746 545 782
477 637 638
109 877 759
142 869 306
519 173 566
208 526 786
887 403 867
804 85 -971
250 245 644
802 47 772
498 226 -576
741 809 -541
53 836 621
168 30 222
464 363 408
78 214 262
655 364 434
903 854 -75
630 328 564
140 190 965
868 705 550
260 720 -214
81 731 671
828 564 -238
8 479 751
424 665 -85
283 510 -981
76 710 475
620 64 642
168 428 700
299 599 435
836 626 -63
315 90 -329
689 216 565
385 17 831
644 785 -300
616 901 -400
687 905 -601
184 175 -211
32 715 -840
828 100 -657
129 510 857
440 1 361
5 391 -81
222 352 486
731 862 389
291 418 426
474 770 -443
202 777 -523
798 85 -321
781 556 373
577 624 -796
869 591 84
733 755 885
884 712 -829
464 807 -747
355 48 662
30 487 412
302 136 -947
748 679 513
326 469 636
692 51 -929
325 650 -708
493 705 546
847 216 338
50 20 -518
141 487 662
680 436 -933
23 422 844
32 405 321
503 423 -899
433 592 -729
376 169 362
339 13 -997
713 60 -887
124 710 781
673 268 714
384 664 780
857 120 992
63 553 947
467 126 357
610 724 559
95 112 64
249 23 -671
406 150 501
134 876 304
110 734 -377
842 549 897
530 360 -275
7 887 -858
675 381 127
468 804 486
698 41 409
395 52 402
150 524 -503
695 36 -157
561 190 -832
732 490 -411
616 553 903
261 512 472
415 24 365
642 672 469
277 243 -644
582 402 90
79 84 507
582 205 -588
196 76 942
719 209 333
350 112 -12
537 351 163
664 34 -816
793 646 425
654 480 978
461 736 -903
851 81 782
198 886 804
541 63 77
15 514 -685
255 337 -561
752 508 224
53 829 355
198 359 -620
82 376 -998
430 558 -794
405 151 907
410 140 -302
251 85 489
469 284 -429
761 445 -675
842 690 -730
202 632 -761
494 850 750
455 522 14
118 526 108
197 899 206
222 70 -229
262 153 -87
590 745 115
795 503 995
324 778 -888
299 850 -986
100 294 -720
686 728 -568
36 435 560
774 787 211
513 263 -990
267 671 434
548 863 387
327 871 -744
407 833 941
368 496 -610
906 355 -13
621 671 -549
834 84 422
424 685 -22
152 297 741
373 363 496
673 87 553
183 214 -326
471 6 213
318 99 -427
250 795 -758
621 149 -15
291 809 -520
837 230 -755
352 76 -877
731 771 901
493 524 259
450 636 345
640 609 663
297 124 -552
782 691 -533
763 524 641
882 847 300
485 758 943
586 479 -626
578 27 -289
320 724 633
813 39 685
183 772 47
100 329 233
341 544 330
310 541 743
410 230 77
224 66 94
24 265 13
486 601 -47
640 387 -443
585 851 439
448 33 -612
106 217 364
640 729 -375
67 645 -462
861 377 853
272 387 117
376 890 -873
836 62 352
187 630 -108
902 470 77
54 7 199
598 418 997
543 643 -180
399 75 -99
626 716 118
376 625 -306
433 681 434
612 472 698
67 563 617
214 226 610
715 59 484
727 455 544
74 617 808
454 845 -743
156 522 849
16 507 -119
764 28 -426
421 401 801
791 798 419
778 9 -970
766 251 -731
751 306 883
820 812 -428
839 166 -773
846 502 -395
271 540 780
850 272 -721
865 321 304
63 586 -242
83 447 522
498 132 813
886 592 515
800 86 834
95 164 -691
868 141 728
184 294 818
579 43 599
715 50 527
63 776 623
144 431 -592
364 239 -177
485 405 582
561 500 304
748 300 971
498 33 498
606 401 -232
721 301 772
419 160 -860
819 644 -60
590 583 -973
474 646 -628
150 240 -653
15 340 -179
480 418 -734
802 187 -42
671 367 416
608 317 -125
368 164 110
472 528 -363
253 436 939
221 292 642
412 244 -265
704 149 -309
535 396 238
83 695 585
904 425 384
257 482 -89
23 6 -319
427 214 44
374 850 413
788 506 237
49 272 -787
620 837 -346
780 494 -875
436 157 -539
413 893 112
822 222 -5
280 166 94
819 153 -255
755 640 685
413 571 -9
404 477 -875
609 786 -648
101 521 -534
705 137 253
164 822 427
607 677 -902
697 574 115
846 401 372
610 439 805
534 700 450
526 49 -596
303 379 962
7 196 987
842 747 -282
760 738 -631
339 425 696
208 337 709
668 619 605
311 31 899
127 442 -743
447 145 -294
171 92 549
720 336 -321
816 33 523
80 517 424
413 631 -626
568 828 938
194 272 -395
757 627 -346
878 199 566
684 218 -916
508 768 -516
745 622 -928
385 508 -234
75 821 -394
177 663 -823
471 439 -64
336 83 340
252 641 125
176 281 191
433 37 555
345 900 -794
335 634 -919
394 91 -496
52 176 -676
739 46 -377
39 398 -569
190 875 450
85 456 -794
403 218 -308
492 679 798
130 191 747
277 788 32
904 212 -972
734 695 641
606 613 -534
145 790 -634
685 214 -823
786 610 -204
556 205 -74
474 885 -976
273 377 443
697 838 -381
896 845 529
447 872 -637
706 691 689
550 82 -697
793 210 683
196 184 34
757 512 899
222 844 -981
392 759 606
903 877 -796
424 874 -109
824 523 -326
572 771 -913
900 250 -41
493 382 689
372 380 350
787 453 -147
226 434 -728
735 256 -171
591 4 -529
27 491 353
413 811 -383
395 267 -472
470 393 -525
72 656 -50
570 499 767
45 587 705
446 509 551
264 137 -913
149 589 -308
170 25 -579
271 730 575
115 836 732
592 868 486
81 425 295
1 711 -952
10 435 -278
645 546 -743
704 770 -435
731 870 97
26 592 731
326 795 549
501 509 -176
614 579 50
724 525 -23
532 650 270
267 681 722
458 37 104
436 796 -983
634 551 -747
549 88 866
756 496 56
50 68 349
158 71 -90
688 867 -184
639 434 -39
178 261 -313
555 78 -12
446 356 -974
653 648 776
24 661 353
846 102 -913
309 292 426
657 362 -949
474 43 -184
146 739 -345
286 684 -113
549 47 -514
344 617 -472
106 868 720
712 742 -51
582 127 -885
436 888 134
34 700 -504
253 614 -234
395 588 -456
836 522 -249
793 741 884
322 236 -756
757 113 -560
461 717 -122
539 571 -300
503 253 -594
307 623 981
387 211 338
47 191 141
142 33 -247
641 464 906
334 263 177
871 78 -454
347 3 369
31 236 490
648 379 131
630 571 611
330 704 429
667 886 -360
545 827 -273
192 160 972
155 100 341
702 104 -61
294 896 -856
69 718 -185
473 876 -136
175 146 -453
709 351 35
166 888 -102
665 407 445
615 56 -584
847 382 162
684 295 636
430 569 558
523 559 -674
501 430 330
358 744 -803
492 254 226
291 561 837
736 652 -843
663 19 -539
521 463 832
629 881 32
15 361 -830
47 473 859
175 36 -18
726 157 -102
780 502 -495
305 604 671
542 92 87
210 662 105
153 872 -273
736 114 843
245 854 839
284 828 -767
727 673 1
800 224 838
361 232 -542
895 382 -647
547 329 -169
440 606 -513
581 900 -971
552 740 -19
407 315 448
268 100 987
232 151 713
87 458 -894
795 43 584
625 206 40
87 431 -537
798 176 -722
260 98 471
520 649 -56
211 744 -355
48 248 -274
93 800 -748
478 88 950
93 903 655
390 379 -540
759 9 -552
638 678 676
714 38 387
320 509 164
259 423 -223
298 456 890
901 68 871
420 410 -884
571 263 -484
904 429 -213
89 670 -217
31 391 -356
148 409 905
176 196 146
296 636 -182
174 317 -986
646 312 871
532 301 125
574 399 510
285 341 885
702 67 713
300 171 327
646 92 -333
85 357 236
709 262 299
883 815 100
854 816 -295
783 651 867
329 819 437
852 269 -208
797 737 -976
18 627 -488
863 545 -264
517 545 -140
784 283 -836
7 143 85
705 193 74
299 300 572
595 493 401
594 419 -395
877 52 -35
840 689 494
592 331 -831
534 328 -466
421 234 314
503 271 -843
566 250 141
758 254 -22
349 212 -497
441 498 -301
553 137 776
519 567 -234
186 850 -635
277 513 813
94 517 914
548 588 -20
677 437 776
511 655 633
218 292 918
468 743 -322
433 687 -320
135 730 512
69 17 444
587 180 736
98 554 -263
733 25 -833
91 400 928
267 832 -932
497 328 699
465 828 896
365 590 959
154 842 191
122 188 754
183 506 138
574 858 751
826 695 -49
607 94 -548
459 77 872
574 291 -290
642 770 -978
68 193 -19
757 665 -436
507 839 -235
130 682 -454
226 485 289
627 279 -987
395 577 -752
155 373 485
273 93 -570
589 632 -341
592 873 811
461 294 273
405 351 -782
873 196 266
817 135 -878
898 262 941
743 646 -766
142 28 937
246 440 -664
454 163 -474
137 427 -389
431 500 -365
710 696 763
412 551 91
794 657 894
536 415 -294
709 132 41
645 254 503
833 123 -447
567 23 764
183 721 573
744 772 960
180 304 690
715 635 -647
825 410 823
86 693 105
509 533 365
873 120 -6
364 129 -94
464 560 195
891 604 -437
676 685 -893
107 201 -895
703 700 109
604 448 504
242 845 -5
798 303 865
65 79 -962
274 333 -350
424 760 -631
207 671 828
324 261 121
37 340 -254
28 96 -699
402 811 -64
122 537 340
736 474 -930
314 497 -325
148 321 -303
155 802 774
324 268 937
27 484 695
2 894 -455
698 575 751
626 217 -829
905 719 -56
686 195 867
468 30 -435
261 643 266
642 518 754
467 881 995
151 167 490
884 481 -627
211 75 937
822 371 349
152 629 199
174 743 -238
870 462 -292
466 825 806
177 5 -928
544 705 -420
408 211 -912
581 242 558
842 301 740
296 426 -148
867 314 -997
80 257 -594
619 663 640
646 891 -636
175 622 573
582 657 -938
24 338 571
160 438 444
236 530 -242
782 456 189
524 457 127
320 222 559
410 601 814
853 227 439
865 747 -356
511 786 156
62 730 -759
192 699 557
604 833 346
380 724 474
97 828 724
608 100 933
800 746 -412
75 697 486
838 840 105
662 486 548
38 285 -296
860 197 -196
10 406 724
621 701 -845
122 121 89
40 755 -648
894 569 -37
34 154 638
498 671 946
302 421 552
487 68 -780
293 502 860
542 742 448
842 593 -212
652 597 -48
640 625 862
322 636 332
148 860 604
262 108 793
580 164 -258
333 131 225
720 696 974
322 150 819
26 282 -546
769 716 -154
906 121 -295
384 815 -856
529 205 969
615 789 -410
143 728 345
136 290 -774
783 882 38
140 494 491
335 630 220
529 272 636
165 770 -743
460 657 119
841 740 -988
591 694 -507
482 215 -938
529 856 -473
684 608 72
587 258 -528
528 235 -333
243 394 791
84 173 -566
54 627 -56
827 339 218
177 186 -829
360 299 -832
893 399 -974
755 216 -106
133 522 -167
339 519 -458
368 653 -939
190 332 261
371 877 -380
330 343 -819
624 745 372
548 495 960
765 109 727
692 784 -98
186 161 -222
920 959
137 381 -230
508 534 202
300 49 -214
138 276 185
206 710 140
537 443 753
184 551 333
41 742 -499
200 143 -341
706 906 239
453 661 93
75 727 -70
596 912 -43
187 527 421
228 659 -691
749 502 625
666 750 -531
627 504 992
835 458 220
166 653 139
415 414 90
225 637 -757
201 853 -407
702 169 -647
576 849 777
402 72 701
622 759 -670
344 890 66
70 363 -71
266 364 782
344 312 -846
477 110 353
208 195 252
855 673 -961
197 7 -163
600 92 -788
38 88 -44
418 692 145
515 301 -304
11 141 -408
646 444 856
206 505 -550
351 388 -404
498 65 788
269 903 -842
697 472 -990
94 1 -556
3 456 364
878 673 -151
406 461 644
116 40 -84
892 702 -302
255 783 579
383 617 214
448 3 479
117 524 189
151 59 -485
870 847 -968
796 384 -968
617 377 -284
114 326 195
716 218 -648
489 285 687
591 552 -711
419 430 -686
271 651 -146
522 108 -888
728 602 473
745 380 312
428 541 -755
541 147 -631
449 147 -873
316 727 557
703 738 -598
408 705 106
589 302 -826
742 643 -728
775 404 106
793 777 -82
234 898 525
506 892 156
394 35 -123
361 381 -288
440 191 -635
57 138 -454
680 489 -655
296 73 -37
76 128 -404
320 24 -77
377 509 -68
574 684 -315
46 408 -650
303 183 -937
98 354 -202
71 539 -164
579 662 -714
536 429 -910
80 879 314
908 545 159
806 435 626
746 908 712
349 834 136
716 445 750
22 552 712
243 546 -446
291 247 178
490 376 515
330 39 -92
13 839 555
514 897 -323
542 546 -795
84 425 813
394 872 -91
415 753 364
3 191 -858
757 393 -369
860 167 -832
37 503 248
155 24 558
914 7 -336
571 651 -286
583 348 -166
714 716 -451
423 785 30
702 700 429
106 196 646
566 133 -544
42 315 496
29 30 -999
57 738 -502
890 656 -684
364 779 824
789 749 2
198 707 -763
887 151 244
215 737 -372
51 430 -656
620 861 -171
146 319 -815
13 911 -386
842 783 336
694 522 256
405 287 641
661 115 -66
242 66 681
871 17 -405
551 912 563
306 573 -15
764 640 106
21 747 -800
267 421 528
613 215 221
4 567 -718
882 128 455
541 293 36
593 475 205
130 437 -671
258 863 66
141 841 966
340 888 -582
540 236 671
627 647 -264
775 87 -406
140 534 953
435 287 -472
775 133 742
215 652 173
454 638 194
638 267 -822
177 83 -136
599 170 -701
527 848 296
98 666 -347
338 395 524
869 39 -46
35 266 974
615 119 -891
317 735 621
517 745 -883
288 162 942
1 287 251
215 427 986
67 276 483
536 387 559
50 861 277
272 35 724
914 166 388
48 855 -595
831 212 -762
102 531 629
639 118 575
134 159 -460
888 827 -211
274 509 -649
445 465 -512
304 697 49
587 783 344
762 203 552
875 782 -653
891 88 743
58 589 -807
553 877 -942
24 185 12
178 820 -647
912 368 576
297 887 253
158 828 -823
508 766 -942
497 192 -590
849 843 -48
177 387 993
201 613 636
854 442 -390
756 72 -798
403 320 654
410 548 -914
534 239 610
658 817 -390
496 717 703
731 276 -954
587 330 702
64 667 936
484 869 -826
373 854 797
252 228 213
482 317 365
183 589 647
292 165 -865
95 323 990
247 118 -643
289 270 -367
877 628 582
411 485 -815
633 772 848
749 758 5
820 314 57
182 443 -405
797 871 405
862 509 231
875 269 598
797 770 991
627 794 25
296 288 974
118 589 -864
443 630 -711
332 735 700
547 389 -816
421 100 -152
152 833 814
132 269 21
422 540 -703
849 325 -843
408 375 -764
182 281 315
684 352 -244
275 316 822
193 836 -465
653 55 -577
140 74 -358
766 676 -525
399 333 -763
237 591 424
911 757 314
905 435 -845
2 646 614
82 21 144
222 520 817
663 429 105
415 751 -140
309 895 418
579 730 504
180 711 514
876 412 -24
742 892 -640
155 854 -627
351 20 650
794 432 -483
871 121 411
67 692 291
242 815 77
890 705 -392
652 510 -787
846 89 525
627 393 239
883 212 -48
341 815 -592
84 697 -416
379 394 -943
1 592 -190
379 326 -479
669 770 -335
367 61 366
698 453 974
727 261 612
704 429 885
501 677 -650
599 22 588
831 656 320
322 32 984
36 561 307
41 94 418
138 248 807
37 899 978
139 154 -124
579 743 -376
771 256 -677
751 14 147
406 594 585
256 860 -90
293 830 -711
156 247 -731
618 168 312
682 416 311
864 95 417
145 640 -638
771 539 -300
901 335 -804
216 588 -439
7 64 -65
212 151 798
383 144 830
75 83 -449
804 396 517
373 55 122
666 5 656
192 381 -767
537 318 459
175 910 -444
204 712 274
81 393 919
787 113 626
72 867 153
819 334 -535
860 529 578
829 448 955
334 805 -709
33 577 472
257 815 -7
259 870 -953
144 770 -679
422 29 227
797 2 -260
338 862 925
428 484 -835
350 191 444
895 338 -703
190 812 -852
292 732 -911
485 709 -772
70 444 -226
192 910 119
622 422 -285
290 739 -517
490 386 605
617 41 -59
829 263 -108
201 392 432
222 205 607
104 141 -988
276 850 648
864 119 -14
889 592 651
396 193 908
298 556 -194
217 92 -117
299 133 -840
909 775 -193
58 712 969
113 594 -630
19 314 371
39 79 -847
678 814 -476
34 589 -674
849 357 283
840 22 -363
412 483 548
557 122 -981
529 571 787
599 51 862
915 189 746
393 793 -575
538 115 -245
830 66 546
342 913 520
739 530 -43
496 845 -943
220 783 -431
632 861 -970
131 363 344
473 547 464
198 155 139
659 492 309
880 357 620
576 832 0
724 469 -82
203 483 -787
64 369 -915
139 55 930
374 526 -324
806 172 376
497 646 -264
229 621 -802
837 505 -130
374 442 256
514 467 -159
786 206 -763
829 30 -160
33 759 69
843 152 561
470 125 94
196 404 114
233 721 -443
449 328 -999
787 194 -272
457 628 27
104 294 -528
252 300 -40
759 308 -711
56 206 -651
560 287 -119
245 849 574
597 463 -450
561 745 454
405 51 -19
111 383 -312
286 218 150
323 604 -92
576 879 112
338 227 -939
535 899 -339
623 106 -743
358 69 -16
232 784 903
775 353 532
432 90 -260
906 488 265
770 273 -941
823 503 -749
13 849 -886
737 575 -698
249 482 318
255 613 -601
553 352 -919
381 804 -424
718 256 874
600 857 183
402 636 -995
39 713 210
77 593 821
397 517 630
336 744 233
474 804 -159
599 677 -603
713 727 -739
26 80 992
629 497 89
550 713 -719
576 636 -87
770 747 751
543 795 -517
35 830 970
816 290 -757
33 124 88
350 837 531
827 584 -548
519 560 -107
231 695 -125
280 528 526
3 239 -315
457 373 639
750 802 52
67 403 174
472 320 582
275 625 -120
188 914 -711
719 295 418
810 41 548
331 525 411
831 100 -885
166 709 -312
188 132 658
305 802 -815
11 131 -388
440 869 151
735 194 348
572 124 108
360 398 -992
697 92 -459
54 684 263
43 39 612
806 627 312
478 457 -259
7 814 -348
688 308 -858
805 323 -617
63 440 297
720 310 383
78 871 -325
456 539 303
654 231 -462
353 524 -224
104 660 8
288 231 -182
680 632 -981
895 533 -55
679 342 -33
189 221 579
286 543 645
70 723 831
830 303 669
584 454 -778
184 511 -840
522 25 58
604 50 -676
787 157 -414
586 670 -672
271 297 -235
135 349 -68
454 507 657
557 84 21
184 556 425
615 202 -514
822 352 763
93 798 620
854 137 840
535 436 185
397 194 179
304 624 353
676 152 703
625 407 416
110 631 -970
108 40 -940
182 158 710
413 145 -175
652 573 593
